code,ngram_prob
17532,0.00145379477675
17533,0.00347899012749
17534,0.446925318449
17535,0.308736526982
17536,0.000250578028425
17538,0.0324988394054
17539,0.113279042181
17540,0.000208128512406
17541,0.720492485176
17542,0.107927756839
17543,0.00056167017497
17544,0.51244002628
17545,0.308458468556
17546,0.00290292610947
17548,0.00387975751941
17549,1.14111495682e-05
17550,9.18884536135e-05
17552,0.000270946650006
17553,0.0623939618699
17554,5.947713329e-05
17555,0.0450720196144
17556,0.00255229647013
17557,0.0467152284645
17558,3.29274394284e-05
17559,0.00343763774748
17560,0.215272995983
17561,0.00330402396474
17562,0.113856987292
17563,0.191691897285
17564,0.011457693923
17565,0.207659409471
17566,0.109565198058
17567,0.256113650513
17568,0.00110051275964
17569,1.00958964731e-06
17570,0.00869935471303
17571,0.101286089914
17572,0.00369516393065
17573,8.38500010986e-05
17574,0.0264929255999
17575,0.30609181984
17576,0.00551555739068
17577,0.500808506528
17579,0.0346279763194
17580,3.28726049595e-05
17581,0.149657484425
17582,6.59779384883e-05
17583,6.47792505757e-06
17584,0.227534956357
17585,0.000362593785587
17586,0.000222573920192
17587,0.0544818190428
17588,2.59792981264e-05
17589,0.0524204755879
17590,0.0888571479618
17592,0.00617496490694
17594,0.0196523913808
17595,0.162702426058
17596,0.0900109017695
17597,2.76937470113e-05
17598,0.575020564927
17599,0.370881432132
17600,0.004679411127
17601,0.0328844167835
17602,0.000492002798346
17603,0.000184062304908
17604,0.0022902992454
17605,0.000158093072694
17606,3.20151175837e-07
17607,0.00184802594176
17608,0.00708943001498
17609,0.241594072147
17610,0.000217914207553
17611,0.628234245048
17612,0.0126090912953
17613,0.326923738213
17614,0.000485425422798
17615,0.865514416275
17616,0.000540881232322
17617,0.00191706773459
17618,0.00404088533371
17620,0.0237441142341
17621,0.00350267016369
17622,0.0902896430397
17623,4.75211972668e-06
17624,0.000558299923004
17625,9.16042939156e-05
17626,0.00823899233415
17627,0.0195466764916
17628,0.405237655531
17629,0.0320022141205
17630,0.153798374574
17631,0.0454875022568
17632,0.00272675674219
17633,0.0379553564303
17634,0.0058010423468
17635,0.0166768837773
17636,0.280827499655
17637,3.99975579957e-05
17638,0.00195795901046
17639,0.0682889098954
17640,0.00548858418607
17641,0.0377471058283
17642,1.5483249529e-05
17643,0.61602170189
17644,0.00386445075905
17646,0.0275241463619
17647,0.0142666344052
17648,0.0029841987762
17649,0.0990879655645
17650,0.000113136641023
17651,1.42571763846e-06
17652,0.00219699998753
17653,0.0316174079763
17654,0.000342797477635
17655,0.453305728483
17656,0.000437242986214
17658,0.00162789969324
17659,0.00992307377378
17660,0.000273769615339
17661,0.042116740491
17662,0.000719009081682
17663,0.040446271044
17664,0.133698547
17665,0.638895927955
17666,0.0169060297841
17667,0.0347332725879
17668,7.66726843932e-05
17670,0.00998010401495
17671,0.13474922577
17672,0.0014866717364
17673,0.0921031698469
17674,0.294278305396
17675,8.24742716084e-05
17676,0.0202217539486
17677,0.0334283664048
18500,0.00148880879716
18501,0.00342519166076
18502,0.0253401285478
18503,0.00058612576027
18504,0.0747960972062
18505,2.44902380368e-05
18507,0.00528300836881
18508,1.93197253662e-05
18509,0.0137596568334
18510,0.24221622803
18511,0.00278888583917
18512,0.0189292673006
18513,0.0455773297115
18514,0.00135433656365
18515,0.810237731562
18516,0.000123992578499
18517,0.0203151236929
18518,0.00103866681051
18520,0.0219049215066
18521,0.0635884277019
18522,0.0992558019185
18524,2.37658600846e-06
18525,2.24389204768e-05
18527,9.31017324957e-07
18528,0.0370697397932
18529,0.209950575745
18530,3.15425945954e-05
18531,1.1369604161e-05
18532,0.0185569563794
18533,4.92714906809e-05
18534,3.38635099288e-07
18535,0.0035315417776
18536,0.00114080020836
18537,0.0004056771107
18538,0.0115941301748
18539,0.0727392507438
18540,0.165684831738
18541,2.31276142743e-06
18542,3.99655453874e-06
18543,0.0233838411293
18544,0.000121243326009
18546,0.0694346131182
18547,0.000597080360462
18548,0.000189254694892
18550,0.00578394532413
18551,0.0326142550587
18552,0.192991312736
18553,0.00228152174246
18554,2.2696688456e-06
18556,0.00217568389552
18557,0.000508277403141
18558,0.0215945960156
18559,0.00333830806489
18561,0.0273716399175
18562,0.0654860758868
18563,0.224729908096
18564,0.000992414816433
18565,0.000166520548787
18566,3.88775609977e-06
18568,0.0380577318151
18569,0.00791293726177
18570,0.000459440378679
18571,0.000167030838026
18572,0.0027422871702
18573,0.00199786353265
18575,0.0851346175951
18576,0.000157407405545
18579,0.12994649713
18581,0.0782583751449
18582,0.00154411173294
18583,6.46021077092e-07
18584,0.0114541797862
18585,0.632894314261
18586,7.88057069947e-06
18587,5.19962100859e-06
18588,0.00414815346456
18589,0.0155795299085
18590,0.224814074735
18591,0.00298348375593
18592,0.000924984658442
18593,0.0954714764137
18594,0.0276726985011
18595,0.0345577414946
18596,0.0121331856299
18597,0.144019409455
18599,0.000859384020201
18600,0.0831010732689
18601,0.000418330860686
18602,0.0339065367387
18603,0.765755234956
18604,5.04814170538e-09
18605,0.00164584427604
18606,0.000298456003069
18608,0.0696567762686
18609,0.114120791429
18610,0.0117289310261
18611,0.00382453500772
18613,7.58925759728e-06
18614,1.44064560315e-07
18615,0.00609424661933
18616,0.0960292972075
18617,6.20127237828e-05
18618,0.317166188616
18619,2.45352718036e-06
18620,0.209223154565
18622,0.0765244786656
18623,0.0812960619373
18624,0.0264077459737
18625,0.00103835638106
18626,2.67751095904e-06
18627,0.131941275998
18629,0.0190806647156
18630,2.12560266151e-05
18631,2.20585342619e-06
18632,0.00663436725068
18635,0.0157868612339
18638,0.0483234578026
18639,0.0695548076641
18640,0.000443526026174
18641,0.00471946313574
18642,0.00272910394562
18643,0.0717861215101
18644,0.00391606230739
18645,0.00214805804866
18646,0.84428238991
18647,0.00173707636613
18648,0.0287949796031
18649,1.8928830824e-06
18651,0.0815141162352
18652,0.0954743634025
18653,0.000267432391092
18654,0.0771154721012
18655,0.00785796382538
18656,0.255853411416
18657,0.0572141985196
18658,5.48333182335e-05
18659,0.00185501626404
18660,0.0526860004874
18663,0.0855423864431
18664,0.00255681583091
18665,0.0288925762488
18666,0.153964298169
18667,0.00172999971253
18668,1.79433927248e-05
18669,0.0114049232647
18670,0.0748290244113
18672,0.0089124705491
18673,0.00168518110076
18674,1.03059626652e-05
18675,0.0157140030752
18676,0.000153002134533
18677,0.000905651056387
18678,0.0260518364041
18679,0.720843775786
18680,0.22677205635
18682,0.0432832999859
18683,0.0735281053369
18684,1.64480848002e-06
18685,0.000114984327006
18686,0.221068805436
18687,0.000517899841039
18688,0.00278690832077
18689,7.65375009849e-07
18690,8.3503559606e-07
18691,0.0367594343274
18692,0.00709904115708
18694,0.0114729431221
18695,0.000237617506476
18696,0.00400554550923
18698,0.0976539060545
18699,3.05493785034e-05
18700,3.78958424943e-05
18701,0.48752349359
18703,0.00269196742502
18704,0.0769944381046
18706,0.0593376193265
18708,0.00556327124181
18709,0.0370491444949
18710,7.5987461218e-05
18711,0.0934467146072
18713,0.148122429709
18714,3.17542129166e-08
18715,8.92352554053e-06
18716,0.221119165325
18717,1.76414859395e-07
18718,0.00135574660795
18719,5.78022828382e-06
18721,0.0188381691538
18722,9.08499663722e-08
18724,0.0824967853764
18725,0.127555146147
18726,0.0217488321557
18727,0.00531893952891
18728,0.0373212668847
18730,0.00442523998241
18731,0.0240733919012
18732,0.0172492893283
18733,6.08287453322e-06
18734,0.0355998134087
18735,0.000453180360894
18736,0.000156096173955
18737,0.0552794154842
18738,0.135398979591
18739,8.51316876158e-07
18740,0.0100204624364
18741,0.00857987272464
18742,0.0106230861677
18744,0.0192780062785
18745,0.00555459464805
18746,0.0132521050757
18747,0.0718977845362
18748,0.00660292253164
18749,0.0030218680201
18750,3.16883433294e-06
18751,0.00243556787713
18752,0.0410316490623
18753,0.345404402505
18754,1.79814215754e-05
18756,0.0215955876184
18757,4.07367302196e-09
20000,2.80873731251e-06
20001,4.00099331999e-06
20002,0.0234176363215
20003,0.0934374194286
20004,1.94927175289e-05
20005,1.74524274483e-06
20006,2.47130821535e-06
20007,0.0123355932454
20008,0.000129556345023
20009,0.00757180614209
20010,0.119950566195
20011,0.000190179238321
20012,0.00589781165665
20013,3.64500543173e-07
20014,4.43202189147e-06
20015,2.87791245136e-05
20016,0.0185684360129
20017,0.814744672821
20018,0.000423520840059
20019,0.137090059934
20020,0.155512970652
20021,0.00326740831646
20022,0.0390317915929
20023,0.497423999737
20025,0.00106096055742
20026,3.84656200367e-06
20027,3.41901086461e-07
20028,0.0774364475904
20029,0.00470521666999
20030,0.000843454870096
20031,1.41706359821e-05
20032,0.0191109924494
20033,0.217533010614
20035,0.00138983570147
20036,0.094424171946
20037,0.00192261257249
20038,6.0859475303e-05
20039,0.000431696519768
20040,0.0140462671208
20041,0.0120073395528
20042,0.0189472067705
20043,0.719947524968
20045,6.18483578794e-06
20046,1.08981380526e-05
20047,0.0120389214551
20048,9.8366357333e-05
20050,0.0219049215066
20051,4.16818682544e-05
20052,0.467991119552
20053,0.0779128006051
20054,6.63696260692e-05
20055,0.0138997157861
20056,0.128668688681
20057,0.00027089819736
20058,0.124477223855
20059,0.144345439514
20062,0.076834256167
20063,0.114244285941
20064,0.05652139479
20065,0.000129661330401
20066,8.6678092671e-08
20067,2.9353969991e-05
20068,0.00228205161473
20069,0.172751426115
20070,0.000309905409753
20071,0.00294364641151
20072,0.0458856223866
20073,0.0146100590571
20076,0.0432675457863
20079,0.157126446104
20080,0.298591227634
20081,0.00694753068408
20082,0.03490684177
20083,0.00836160850602
20084,6.84703967598e-07
20085,0.000980952414009
20086,0.000243865848143
20087,0.000689102772396
20089,0.0379110716875
20090,0.000288767149421
20092,6.29757309199e-06
20093,0.0132513121104
20094,0.00761367003322
20095,0.145735001889
20096,0.000458564498157
20097,0.093558313107
20098,0.000224399121055
20101,0.00625362150469
20102,0.00266729120688
20103,0.000844919689877
20104,0.0369609430712
20107,0.151091669787
20110,0.174049916528
20111,3.46025526438e-06
20112,0.369109161866
20113,0.0132784344039
20114,3.51226119891e-07
20115,1.48382487426e-05
20116,0.025370786497
20117,0.157963722067
20118,0.0462869983567
20119,0.00220848469904
20120,0.00241471967714
20122,0.0782583751449
20123,0.00047453198569
20124,1.20529846509e-05
20126,0.0411856155632
20127,0.00877399435121
20128,0.00274050995083
20129,0.00385706927637
20130,0.0275699493309
20131,0.143002472322
20132,0.000177860200776
20133,0.00723102698542
20134,0.00424138239811
20135,0.0940922427434
20136,0.000639914279493
20137,0.093721939401
20138,0.114180572541
20139,0.00184223672241
20140,0.009528886396
20141,0.128472673942
20142,0.0492788330863
20143,0.000330214737645
20144,6.87149529212e-07
20145,0.000556994982385
20146,0.00805108339628
20147,0.0250460804345
20148,0.0705448870999
20149,0.350262741069
20150,8.96729332428e-06
20151,0.600627974809
20152,0.107808509873
20155,1.24560586586e-05
20157,0.117189227506
20158,0.108082666112
20161,0.00052534405949
20162,0.0103942289556
20163,0.0369301849557
20164,8.95595578799e-06
20168,0.0599202431513
20169,0.00644504948197
20170,0.112795638501
20171,0.136943908348
20172,0.0250856092796
20173,0.0908627852126
20174,0.676186036356
20175,0.0352591782357
20177,7.53288903062e-06
20180,0.0267014398695
20182,0.00133638796275
20183,0.340294115575
20184,0.470663675786
20185,0.00281331951849
20186,0.0242840572199
20187,0.0185506916184
20188,0.00266336568649
20189,0.126688933589
20190,0.000995397235752
20192,0.00688184582496
20193,0.093740498309
20194,4.29856532547e-06
20195,0.29689997764
20196,0.00630481401316
20197,5.31433523662e-05
20200,0.000303151916717
20201,0.0256232542465
20202,0.00843077577667
20205,0.000125231771551
20206,0.367157948421
20207,0.000136692683171
20208,0.0155976788507
20210,0.00370744308296
20211,0.000127293831377
20212,0.174554432545
20213,0.00021088943249
20214,0.000277932255641
20215,0.00173017641571
20216,0.0443332644562
20217,0.0352888312967
20218,0.0311160591343
20220,0.0520999739627
20221,0.0821541014614
20222,2.65097133742e-05
20223,2.41427894868e-05
20224,0.00358390555621
20225,0.000725447015283
20227,0.00145054149017
20228,9.99765843846e-06
20229,0.0364344396106
20230,1.03811528386e-05
20231,0.0546123019935
20232,0.00197335985947
20233,0.0844379370851
20234,2.46480735106e-05
20235,0.000956403456164
20236,0.000261304005833
20237,0.0228315289496
20238,1.63594725577e-05
20239,0.166092790881
20240,0.00028576231672
20241,1.16485407958e-08
20242,0.00253102281493
20243,0.171041758524
20244,0.0038896037669
20245,0.505066301533
20246,0.0552408478432
20248,0.0085286540571
20249,0.0064222420145
20250,0.000328152766143
20251,0.0003927584078
20252,0.0326313181436
20253,0.0139603602745
20254,5.62873620131e-06
20256,6.35209325464e-06
20257,0.234896445739
20258,0.533972173562
20259,0.000149417471681
20260,0.00705737796659
20261,0.0136732873529
20262,1.28767540113e-05
20263,0.00097120672679
20265,0.000156208973918
20266,1.2617906243e-05
20267,0.0360904791352
20268,0.362040664906
20270,4.82864055578e-06
20271,0.0970323225222
20272,0.000110791552969
20273,0.0399751711075
20274,0.000159070164714
20275,0.109419973502
20277,0.0179737685043
20278,0.0426634558782
20279,1.37665853587e-05
20280,0.0226566521645
20281,1.78268517408e-08
20282,0.000620411686641
20283,0.209184480187
20285,0.0141959882827
20286,2.44983868368e-05
20287,0.000576046756539
20288,0.0174769552818
20289,0.20152707557
20290,0.016706501971
20291,0.000787131792144
20292,0.000592532874552
20293,0.0010237722252
20294,0.0372177384569
20295,0.00366800929943
20296,2.25399680275e-05
20297,0.00741949879358
20298,0.000570027572994
20299,0.0168402717174
20300,2.03427895477e-06
20301,0.00010232552886
20303,0.00432441889636
20304,9.4244475186e-06
20305,0.0677358577353
20307,3.38117660108e-05
20308,0.029899200073
20309,0.00779242644143
20310,0.0101602711636
20311,0.148637777818
20312,0.000220832821105
20313,0.0365820031315
20314,0.0139648054632
20316,0.0824029790605
20317,1.86533799674e-07
20318,8.45681317083e-06
20319,0.000596961551219
20320,0.0355604884475
20321,0.000980499350708
20322,0.00877484455949
20325,0.0180489084377
20326,0.00514099325684
20327,0.000389740440182
20328,4.48479584726e-07
20329,0.151226366853
20331,6.41387046832e-05
20332,0.00451329171111
20333,0.558460939747
20334,0.00229038725994
20335,0.236152004446
20336,0.627601371858
20337,0.472567999103
20338,0.00171005060152
20339,0.00376351697801
20340,0.000220750398325
20343,0.00348993881101
20348,0.0304335007399
20349,0.0478722328414
20350,0.00224288769581
20351,0.237415562831
20352,2.57603544442e-05
20353,0.0122408968892
20354,9.52708976436e-07
20355,0.00282129791056
20357,0.0133042622917
20358,0.0514375299194
20359,0.000124384725608
20360,0.863740356104
20361,0.0366695233802
20363,0.0318776942945
20364,0.000209181083624
20366,0.0988190660878
20367,3.82340873823e-05
20368,0.135477334224
20369,0.462997115031
20370,0.00018588559018
20371,0.000820655740208
20372,0.00153492272621
20374,0.00106216573794
20375,0.000127971875541
20376,0.0147968643565
20377,0.176991225754
20378,0.000444549381054
20379,0.000188292414991
20380,0.0575852897819
20381,0.000167313167502
20382,0.0187545425481
20383,4.05139292468e-05
20384,0.0156025547504
20385,0.12989145648
20389,0.00123263722867
20393,0.121017310785
20394,0.00174580475946
20395,0.000574137405064
20396,0.0748969854425
20398,7.12196703805e-05
20399,0.000448487955805
20400,0.0438015206614
20402,0.00588203032705
20403,0.00598656161327
20404,0.0134732041598
20406,0.00429784905311
20408,2.15807360338e-06
20409,0.0128511708854
20410,0.000473154040452
20411,0.00189314727898
20412,0.158108688017
20416,0.124280627996
20417,0.00048605994406
20418,0.0014946770445
20419,5.41403234858e-05
20422,8.14850987433e-05
20423,0.0824270619018
20424,0.318706002652
20426,0.00146905805589
20427,0.100349214642
20428,0.126785368688
20429,0.0466547251419
20432,0.0205041864174
20433,0.00146322217285
20434,0.0044735963999
20435,0.0131732286341
20436,0.000682276371338
20437,0.119599296203
20438,0.00221017835706
20439,7.82836195138e-05
20441,0.0363284946378
20442,0.113468028114
20443,0.180670000817
20444,0.00728619663487
20445,0.122097894949
20446,0.000553078403418
20447,0.0780407539863
20448,0.00351252931936
20449,0.0665549014484
20450,2.35379337561e-05
20451,9.09393610335e-07
20452,0.003940900733
20453,0.000521357098549
20455,0.00738058930082
20456,0.0010317278731
20457,0.0132790321307
20458,0.521263761693
20459,9.32986663475e-05
20460,1.33472178682e-05
20461,0.00549871006618
20462,0.00722828982084
20463,0.00992078710837
20464,0.00126119885565
20465,0.118014058394
20466,7.91344951587e-06
20468,0.00554631711145
20470,4.31696400651e-05
20471,0.00707911982457
20472,0.000133693757885
20473,3.68975280159e-06
20474,0.0477429910191
20475,0.0588552914802
20476,1.37177143896e-05
20477,1.21209152415e-05
20478,0.182359004477
20479,1.16629411817e-05
20481,1.07211141628e-05
20482,0.0440445835639
20483,0.166988010866
20484,0.00288692832248
20485,0.0104135498094
20486,0.112532481789
20487,1.09597584478e-05
20488,0.230589314673
20489,0.435475931727
20492,2.76525084621e-08
20493,0.0012437114422
20494,0.107935452541
20495,0.0026163343622
20497,7.9974859614e-07
20498,0.000207400056743
20501,0.000220107347195
20502,0.0011367326178
20503,1.45676155702e-05
20504,0.00694499531249
20505,0.0389908829112
20506,0.000502722839198
20507,0.000446464970982
20508,0.0115186636264
20510,0.00765997627732
20511,0.0820263305342
20512,7.5602819708e-05
20513,0.00380042405694
20514,0.356052609506
20516,0.000120676233583
20517,0.000214190888145
20518,0.0246674455872
20519,0.152501742696
21500,0.0146538857667
21501,0.114307664093
21502,0.00882312487018
21503,0.0147702159569
